cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,latitude,longitude,month,year
02A,02A001919,2A181,OCANA,,,,02A00106232,2021-01-06,09h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' OCANA,MAIRIE D' OCANA,MAIRIE D' OCANA,C,C,C,N,41.9603325,8.9347337,1,2021
02A,02A001919,2A181,OCANA,02A001925,STATION TRAITEMENT ARGHIACCIA,100 %,02A00106609,2021-03-09,07h30,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",COMMUNE D' OCANA,MAIRIE D' OCANA,MAIRIE D' OCANA,C,C,C,N,41.9603325,8.9347337,3,2021
02A,02A001919,2A181,OCANA,,,,02A00106929,2021-05-11,08h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' OCANA,MAIRIE D' OCANA,MAIRIE D' OCANA,C,C,C,N,41.9603325,8.9347337,5,2021
02A,02A001919,2A181,OCANA,,,,02A00107998,2021-08-10,09h25,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' OCANA,MAIRIE D' OCANA,MAIRIE D' OCANA,N,C,N,N,41.9603325,8.9347337,8,2021
02A,02A001919,2A181,OCANA,02A001925,STATION TRAITEMENT ARGHIACCIA,100 %,02A00108477,2021-09-08,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' OCANA,MAIRIE D' OCANA,MAIRIE D' OCANA,C,C,C,N,41.9603325,8.9347337,9,2021
02A,02A002057,2A362,ZONZA,,,,02A00106714,2021-04-12,09h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller.,COMMUNE DE ZONZA,MAIRIE DE ZONZA,MAIRIE DE ZONZA,C,C,N,N,41.74936629999999,9.1706374,4,2021
02A,02A002057,2A362,ZONZA,02A002058,CHLORATION CAVANELLO,100 %,02A00106817,2021-04-27,09h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ZONZA,MAIRIE DE ZONZA,MAIRIE DE ZONZA,C,C,C,N,41.74936629999999,9.1706374,4,2021
02A,02A002057,2A362,ZONZA,,,,02A00108104,2021-08-19,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ZONZA,MAIRIE DE ZONZA,MAIRIE DE ZONZA,C,C,C,N,41.74936629999999,9.1706374,8,2021
02A,02A002057,2A362,ZONZA,02A002058,CHLORATION CAVANELLO,100 %,02A00108841,2021-10-21,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ZONZA,MAIRIE DE ZONZA,MAIRIE DE ZONZA,C,C,C,N,41.74936629999999,9.1706374,10,2021
02A,02A002057,2A362,ZONZA,,,,02A00109013,2021-11-18,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE ZONZA,MAIRIE DE ZONZA,MAIRIE DE ZONZA,C,C,C,N,41.74936629999999,9.1706374,11,2021
02A,02A002078,2A349,VIGGIANELLO,,,,02A00106416,2021-02-09,10h15,Eau d'alimentation conforme aux limites de qualité en vigueur et ne satisfaisant pas aux références de qualité. Il est à noter un pH bas.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6712967,8.942703108223684,2,2021
02A,02A002078,2A249,PROPRIANO,02A000944,USINE TRAITEMENT RIZZANESE,100 %,02A00106644,2021-03-22,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,3,2021
02A,02A002078,2A349,VIGGIANELLO,,,,02A00106947,2021-05-12,09h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6712967,8.942703108223684,5,2021
02A,02A002078,2A249,PROPRIANO,02A000944,USINE TRAITEMENT RIZZANESE,100 %,02A00107032,2021-05-17,09h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,5,2021
02A,02A002078,2A349,VIGGIANELLO,,,,02A00107820,2021-08-04,09h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.6712967,8.942703108223684,8,2021
02A,02A002078,2A249,PROPRIANO,02A000944,USINE TRAITEMENT RIZZANESE,100 %,02A00108276,2021-06-01,09h35,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,6,2021
02A,02A002078,2A249,PROPRIANO,02A000944,USINE TRAITEMENT RIZZANESE,100 %,02A00108875,2021-10-25,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore excessive.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,10,2021
02A,02A002078,2A249,PROPRIANO,02A000944,USINE TRAITEMENT RIZZANESE,100 %,02A00109158,2021-12-15,09h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter que l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.65102485,8.897321033664532,12,2021
02A,02A002090,2A098,COTI-CHIAVARI,,,,02A00106293,2021-01-13,08h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE COTI-CHIAVARI,O.E.H.C SIÈGE SOCIAL,MAIRIE DE COTI-CHIAVARI,C,C,C,N,41.76710195,8.757900344560234,1,2021
02A,02A002090,2A098,COTI-CHIAVARI,,,,02A00106554,2021-03-05,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes sulfito-réducteurs est à surveiller.,COMMUNE DE COTI-CHIAVARI,O.E.H.C SIÈGE SOCIAL,MAIRIE DE COTI-CHIAVARI,C,C,N,C,41.76710195,8.757900344560234,3,2021
02A,02A002090,2A098,COTI-CHIAVARI,,,,02A00106563,2021-02-02,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE COTI-CHIAVARI,O.E.H.C SIÈGE SOCIAL,MAIRIE DE COTI-CHIAVARI,C,C,C,N,41.76710195,8.757900344560234,2,2021
02A,02A002090,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00106800,2021-01-13,10h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,1,2021
02A,02A002090,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00106901,2021-05-07,10h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,5,2021
02A,02A002090,2A098,COTI-CHIAVARI,,,,02A00106902,2021-05-07,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE COTI-CHIAVARI,O.E.H.C SIÈGE SOCIAL,MAIRIE DE COTI-CHIAVARI,C,C,C,N,41.76710195,8.757900344560234,5,2021
02A,02A002090,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00106951,2021-03-23,10h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,3,2021
02A,02A002090,2A098,COTI-CHIAVARI,,,,02A00107649,2021-07-22,07h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE COTI-CHIAVARI,O.E.H.C SIÈGE SOCIAL,MAIRIE DE COTI-CHIAVARI,C,C,C,N,41.76710195,8.757900344560234,7,2021
02A,02A002090,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00108076,2021-08-09,08h30,"Eau d'alimentation non conforme à la norme en vigueur, du fait du dépassement de la limite de qualité concernant le paramètre turbidité.",O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,N,C,N,41.88159405,8.818055732027885,8,2021
02A,02A002090,2A098,COTI-CHIAVARI,,,,02A00108143,2021-08-13,07h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE COTI-CHIAVARI,O.E.H.C SIÈGE SOCIAL,MAIRIE DE COTI-CHIAVARI,C,C,C,N,41.76710195,8.757900344560234,8,2021
02A,02A002090,2A098,COTI-CHIAVARI,,,,02A00108256,2021-09-03,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE COTI-CHIAVARI,O.E.H.C SIÈGE SOCIAL,MAIRIE DE COTI-CHIAVARI,C,C,C,N,41.76710195,8.757900344560234,9,2021
02A,02A002090,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00108443,2021-09-03,09h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,9,2021
02A,02A002090,2A098,COTI-CHIAVARI,,,,02A00108985,2021-11-08,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE COTI-CHIAVARI,O.E.H.C SIÈGE SOCIAL,MAIRIE DE COTI-CHIAVARI,C,C,C,N,41.76710195,8.757900344560234,11,2021
02A,02A002090,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00108986,2021-11-08,11h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisatio n.,O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,11,2021
02A,02A002090,2A130,GROSSETO-PRUGNA,02A001615,STATION BOMORTO RIVE SUD,100 %,02A00109043,2021-10-25,10h55,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. De plus, l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.",O.E.H.C ,O.E.H.C SIÈGE SOCIAL,O.E.H.C SIÈGE SOCIAL,C,C,C,N,41.88159405,8.818055732027885,10,2021
02A,02A002100,2A071,CASALABRIVA,,,,02A00106345,2021-02-01,10h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. REGIE,C. C. DU SARTENAIS VALINCO,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.75293370000001,8.9373386,2,2021
02A,02A002100,2A284,SOLLACARO,02A003020,TTP FILITOSA-PIATTONU,20 %,02A00106649,2021-03-22,10h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. REGIE,C. C. DU SARTENAIS VALINCO,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.742038,8.889754052124006,3,2021
02A,02A002100,2A071,CASALABRIVA,02A002976,CHLORATION RESERVOIR PADADDIU,80 %,02A00107228,2021-06-23,10h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.C.S.V. REGIE,C. C. DU SARTENAIS VALINCO,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.75293370000001,8.9373386,6,2021
02A,02A002100,2A284,SOLLACARO,02A003020,TTP FILITOSA-PIATTONU,20 %,02A00108230,2021-08-25,09h45,Eau d'alimentation conforme aux limites de qualité en vigueur et ne satisfaisant pas aux références de qualité. Il est à noter un pH bas.,C.C.S.V. REGIE,C. C. DU SARTENAIS VALINCO,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.742038,8.889754052124006,8,2021
02A,02A002100,2A071,CASALABRIVA,,,,02A00108556,2021-09-21,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. REGIE,C. C. DU SARTENAIS VALINCO,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.75293370000001,8.9373386,9,2021
02A,02A002100,2A071,CASALABRIVA,02A002976,CHLORATION RESERVOIR PADADDIU,80 %,02A00109154,2021-12-09,13h30,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,C.C.S.V. REGIE,C. C. DU SARTENAIS VALINCO,C. C. DU SARTENAIS VALINCO,N,C,N,C,41.75293370000001,8.9373386,12,2021
02A,02A002106,2A247,PORTO-VECCHIO,,,,02A00106794,2021-03-25,10h20,Eau d'alimentation conforme aux limites de qualité en vigueur et ne satisfaisant pas aux références de qualité. Il est à noter un pH bas.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,41.5911382,9.2794469,3,2021
02A,02A002106,2A247,PORTO-VECCHIO,,,,02A00108459,2021-09-13,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,C,41.5911382,9.2794469,9,2021
02A,02A002106,2A247,PORTO-VECCHIO,02A002176,CHLORATION FURCONE,100 %,02A00108876,2021-10-25,08h30,Eau d'alimentation conforme aux normes en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,C,41.5911382,9.2794469,10,2021
02A,02A002124,2A288,SOTTA,,,,02A00106482,2021-02-17,10h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,SYNDICAT DES PLAINES DU SUD,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DES PLAINES DU SUD,C,C,C,N,41.5445735,9.1952238,2,2021
02A,02A002124,2A288,SOTTA,02A000900,USINE DE TRAITEMENT DE VACCA,100 %,02A00106502,2021-02-17,11h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,SYNDICAT DES PLAINES DU SUD,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DES PLAINES DU SUD,C,C,C,N,41.5445735,9.1952238,2,2021
02A,02A002124,2A288,SOTTA,,,,02A00107185,2021-06-16,09h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DES PLAINES DU SUD,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DES PLAINES DU SUD,C,C,C,N,41.5445735,9.1952238,6,2021
02A,02A002124,2A288,SOTTA,02A000900,USINE DE TRAITEMENT DE VACCA,100 %,02A00108343,2021-08-24,09h09,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,SYNDICAT DES PLAINES DU SUD,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DES PLAINES DU SUD,C,C,C,N,41.5445735,9.1952238,8,2021
02A,02A002124,2A288,SOTTA,,,,02A00108462,2021-09-14,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,SYNDICAT DES PLAINES DU SUD,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DES PLAINES DU SUD,C,C,C,N,41.5445735,9.1952238,9,2021
02A,02A002124,2A288,SOTTA,02A000900,USINE DE TRAITEMENT DE VACCA,100 %,02A00108845,2021-10-19,09h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DES PLAINES DU SUD,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DES PLAINES DU SUD,C,C,C,N,41.5445735,9.1952238,10,2021
02A,02A002316,2A254,QUENZA,02A002586,TTP BAVELLA,100 %,02A00107035,2021-05-18,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. De plus l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,SIVOM DE BAVELLA,SIVOM DE BAVELLA,SIVOM DE BAVELLA,C,C,C,N,41.7668251,9.1402288,5,2021
02A,02A002316,2A254,QUENZA,,,,02A00107224,2021-06-23,08h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DE BAVELLA,SIVOM DE BAVELLA,SIVOM DE BAVELLA,C,C,C,N,41.7668251,9.1402288,6,2021
02A,02A002316,2A254,QUENZA,,,,02A00108085,2021-07-22,10h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DE BAVELLA,SIVOM DE BAVELLA,SIVOM DE BAVELLA,C,C,C,N,41.7668251,9.1402288,7,2021
02A,02A002316,2A254,QUENZA,02A002586,TTP BAVELLA,100 %,02A00108176,2021-08-19,09h35,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes bactéries coliformes impose une surveillance renforcée.,SIVOM DE BAVELLA,SIVOM DE BAVELLA,SIVOM DE BAVELLA,C,C,N,N,41.7668251,9.1402288,8,2021
02A,02A002316,2A254,QUENZA,,,,02A00108565,2021-09-20,10h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller.,SIVOM DE BAVELLA,SIVOM DE BAVELLA,SIVOM DE BAVELLA,C,C,N,N,41.7668251,9.1402288,9,2021
02A,02A002339,2A181,OCANA,,,,02A00106495,2021-02-22,08h55,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes sulfito-réducteurs impose une surveillance renforcée.,COMMUNE D' OCANA,MAIRIE D' OCANA,MAIRIE D' OCANA,C,C,N,C,41.9603325,8.9347337,2,2021
02A,02A002339,2A181,OCANA,02A003080,TTP GIGLIO,100 %,02A00106499,2021-02-22,08h40,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes sulfito-réducteurs impose une surveillance renforcée.,COMMUNE D' OCANA,MAIRIE D' OCANA,MAIRIE D' OCANA,C,C,N,C,41.9603325,8.9347337,2,2021
02A,02A002339,2A181,OCANA,,,,02A00106930,2021-05-11,08h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE D' OCANA,MAIRIE D' OCANA,MAIRIE D' OCANA,C,C,C,C,41.9603325,8.9347337,5,2021
02A,02A002339,2A181,OCANA,02A003080,TTP GIGLIO,100 %,02A00108077,2021-08-10,09h00,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' OCANA,MAIRIE D' OCANA,MAIRIE D' OCANA,N,C,N,N,41.9603325,8.9347337,8,2021
02A,02A002461,2A300,SAN-GAVINO-DI-CARBINI,02A002700,STATION GIALLA,100 %,02A00106762,2021-04-21,09h50,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable. La présence de germes sulfito-réducteurs est à surveiller.",SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,N,N,41.720771,9.1471586,4,2021
02A,02A002461,2A300,SAN-GAVINO-DI-CARBINI,,,,02A00106798,2021-03-24,09h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SIVOM DU CAVO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),SYNDICAT DU CAVO,C,C,C,N,41.720771,9.1471586,3,2021
