cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude_y,longitude_y
02B,02B001819,2B299,SAN-GAVINO-D'AMPUGNANI,02B001816,RESERVOIR POGGIO HAUT,100 %,02B00110406,2023-01-19,06h55,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,N,C,N,C,1,2023,42.4123206,9.4237025
02B,02B001819,2B299,SAN-GAVINO-D'AMPUGNANI,,,,02B00110409,2023-03-02,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,C,C,C,C,3,2023,42.4123206,9.4237025
02B,02B001819,2B299,SAN-GAVINO-D'AMPUGNANI,02B001816,RESERVOIR POGGIO HAUT,100 %,02B00111553,2023-07-11,06h05,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,N,C,C,C,7,2023,42.4123206,9.4237025
02B,02B001819,2B299,SAN-GAVINO-D'AMPUGNANI,,,,02B00111557,2023-06-01,05h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,C,C,C,C,6,2023,42.4123206,9.4237025
02B,02B001820,2B299,SAN-GAVINO-D'AMPUGNANI,02B001817,RESERVOIR CASANOVA,100 %,02B00110405,2023-01-19,07h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,C,C,C,C,1,2023,42.4123206,9.4237025
02B,02B001820,2B299,SAN-GAVINO-D'AMPUGNANI,,,,02B00110408,2023-03-02,07h15,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,N,C,N,C,3,2023,42.4123206,9.4237025
02B,02B001820,2B299,SAN-GAVINO-D'AMPUGNANI,,,,02B00111556,2023-07-11,06h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,C,C,C,C,7,2023,42.4123206,9.4237025
02B,02B001821,2B299,SAN-GAVINO-D'AMPUGNANI,,,,02B00111555,2023-07-11,06h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,MAIRIE DE SAN GAVINO D'AMPUGNANI,C,C,C,C,7,2023,42.4123206,9.4237025
02B,02B001824,2B303,SAN-GIULIANO,02B001823,RESERVOIR FAVALELLO,100 %,02B00110414,2023-03-21,06h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SAN GIULIANO,MAIRIE DE SAN GIULIANO,MAIRIE DE SAN GIULIANO,C,C,C,C,3,2023,42.3148695,9.4932028
02B,02B001824,2B303,SAN-GIULIANO,,,,02B00110415,2023-02-07,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SAN GIULIANO,MAIRIE DE SAN GIULIANO,MAIRIE DE SAN GIULIANO,C,C,C,C,2,2023,42.3148695,9.4932028
02B,02B001824,2B303,SAN-GIULIANO,,,,02B00111564,2023-07-13,06h30,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. Présence de germes témoins de contamination fécale.,SAN GIULIANO,MAIRIE DE SAN GIULIANO,MAIRIE DE SAN GIULIANO,N,C,C,C,7,2023,42.3148695,9.4932028
02B,02B001830,2B327,TOMINO,,,,02B00110458,2023-01-09,08h50,Eau d'alimentation conforme aux limites de qualité. Turbidité hors norme,TOMINO,MAIRIE DE TOMINO,MAIRIE DE TOMINO,C,C,C,N,1,2023,42.9456543,9.4424415
02B,02B001830,2B327,TOMINO,02B001829,RESERVOIR TOMINO,100 %,02B00111610,2023-07-13,10h20,Eau d'alimentation conforme aux limites de qualité. Eau fortement minéralisée. Carbone Organique Total hors norme.,TOMINO,MAIRIE DE TOMINO,MAIRIE DE TOMINO,C,C,C,N,7,2023,42.9456543,9.4424415
02B,02B001830,2B327,TOMINO,,,,02B00111611,2023-06-13,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,TOMINO,MAIRIE DE TOMINO,MAIRIE DE TOMINO,C,C,C,C,6,2023,42.9456543,9.4424415
02B,02B001842,2B275,SERMANO,02B001841,RESERVOIR SERMANO,100 %,02B00110366,2023-04-18,07h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,SERMANO,MAIRIE DE SERMANO,MAIRIE DE SERMANO,C,C,C,N,4,2023,42.31392,9.26716
02B,02B001842,2B275,SERMANO,,,,02B00110368,2023-02-21,08h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,SERMANO,MAIRIE DE SERMANO,MAIRIE DE SERMANO,C,C,C,N,2,2023,42.31392,9.26716
02B,02B001842,2B275,SERMANO,,,,02B00111515,2023-06-27,08h10,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,SERMANO,MAIRIE DE SERMANO,MAIRIE DE SERMANO,N,C,C,N,6,2023,42.31392,9.26716
02B,02B001848,2B289,SOVERIA,02B001847,RESERVOIR SOVERIA,100 %,02B00110384,2023-05-03,07h30,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Présence de bactéries sulfito-réductrices.,SOVERIA,MAIRIE DE SOVERIA,MAIRIE DE SOVERIA,C,C,N,N,5,2023,42.35917420000001,9.1645237
02B,02B001848,2B289,SOVERIA,,,,02B00110385,2023-02-22,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SOVERIA,MAIRIE DE SOVERIA,MAIRIE DE SOVERIA,C,C,C,C,2,2023,42.35917420000001,9.1645237
02B,02B001848,2B289,SOVERIA,,,,02B00111532,2023-07-24,08h10,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,SOVERIA,MAIRIE DE SOVERIA,MAIRIE DE SOVERIA,N,C,N,N,7,2023,42.35917420000001,9.1645237
02B,02B001860,2B107,ERSA,02B002713,STATION ACQUA TIGNESE,100 %,02B00110003,2023-05-15,09h40,Eau d'alimentation conforme aux limites de qualité. Eau agressive.,ERSA,MAIRIE DE ERSA,MAIRIE DE ERSA,C,C,C,N,5,2023,42.9754319,9.3801722
02B,02B001860,2B107,ERSA,,,,02B00110005,2023-02-27,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,ERSA,MAIRIE DE ERSA,MAIRIE DE ERSA,C,C,C,C,2,2023,42.9754319,9.3801722
02B,02B001860,2B107,ERSA,,,,02B00111230,2023-07-05,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,ERSA,MAIRIE DE ERSA,MAIRIE DE ERSA,C,C,C,C,7,2023,42.9754319,9.3801722
02B,02B001865,2B221,PIEDIPARTINO,02B001864,RESERVOIR,100 %,02B00111421,2023-07-10,06h55,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Eau faiblement minéralisée.,PIEDIPARTINO,MAIRIE DE PIEDIPARTINO,MAIRIE DE PIEDIPARTINO,C,C,C,N,7,2023,42.36802,9.35808
02B,02B001865,2B221,PIEDIPARTINO,,,,02B00111422,2023-08-24,11h50,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,PIEDIPARTINO,MAIRIE DE PIEDIPARTINO,MAIRIE DE PIEDIPARTINO,C,C,C,N,8,2023,42.36802,9.35808
02B,02B001869,2B214,PIANO,02B001868,RESERVOIR PIANO,100 %,02B00110180,2023-02-16,06h05,Eau d'alimentation conforme aux limites de qualité. Carbone Organique Total hors norme.,PIANO,MAIRIE DE PIANO,MAIRIE DE PIANO,C,C,C,N,2,2023,42.44712670000001,9.4029414
02B,02B001869,2B214,PIANO,,,,02B00110181,2023-05-09,06h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,PIANO,MAIRIE DE PIANO,MAIRIE DE PIANO,C,C,C,C,5,2023,42.44712670000001,9.4029414
02B,02B001869,2B214,PIANO,,,,02B00111408,2023-06-06,06h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,PIANO,MAIRIE DE PIANO,MAIRIE DE PIANO,C,C,C,C,6,2023,42.44712670000001,9.4029414
02B,02B001872,2B213,PIANELLO,02B001871,RESERVOIR PICCHIA,100 %,02B00110178,2023-02-01,06h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,PIANELLO,MAIRIE DE PIANELLO,MAIRIE DE PIANELLO,C,C,C,N,2,2023,42.2903485,9.3598147
02B,02B001872,2B213,PIANELLO,,,,02B00110179,2023-04-19,06h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,PIANELLO,MAIRIE DE PIANELLO,MAIRIE DE PIANELLO,C,C,C,N,4,2023,42.2903485,9.3598147
02B,02B001872,2B213,PIANELLO,02B001871,RESERVOIR PICCHIA,100 %,02B00111405,2023-06-21,06h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,PIANELLO,MAIRIE DE PIANELLO,MAIRIE DE PIANELLO,C,C,C,N,6,2023,42.2903485,9.3598147
02B,02B001872,2B213,PIANELLO,,,,02B00111406,2023-07-27,08h45,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,PIANELLO,MAIRIE DE PIANELLO,MAIRIE DE PIANELLO,C,C,C,N,7,2023,42.2903485,9.3598147
02B,02B001879,2B365,SAN-GAVINO-DI-FIUMORBO,02B001877,RES SAN GAVINO,100 %,02B00110526,2023-02-27,06h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,C,C,C,N,2,2023,41.9825369,9.2689085
02B,02B001879,2B365,SAN-GAVINO-DI-FIUMORBO,,,,02B00110528,2023-04-11,06h45,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,C,C,C,N,4,2023,41.9825369,9.2689085
02B,02B001879,2B365,SAN-GAVINO-DI-FIUMORBO,,,,02B00111687,2023-06-26,09h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,MAIRIE DE SAN GAVINO DI FIUMORBO,N,C,N,N,6,2023,41.9825369,9.2689085
02B,02B001885,2B248,PRATO-DI-GIOVELLINA,,,,02B00111472,2023-06-21,07h45,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,PRATO DI GIOVELLINA,MAIRIE DE PRATO DI GIOVELLINA,MAIRIE DE PRATO DI GIOVELLINA,N,C,C,C,6,2023,42.4237787,9.1644687
02B,02B001885,2B248,PRATO-DI-GIOVELLINA,,,,02B00112518,2023-06-28,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,PRATO DI GIOVELLINA,MAIRIE DE PRATO DI GIOVELLINA,MAIRIE DE PRATO DI GIOVELLINA,C,C,C,C,6,2023,42.4237787,9.1644687
02B,02B001898,2B086,CENTURI,02B001896,RESERVOIR TRELO,100 %,02B00109967,2023-05-15,09h15,Eau d'alimentation conforme aux limites de qualité. Carbone Organique Total hors norme. Eau faiblement minéralisée.,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,N,5,2023,42.9605846,9.368243199999998
02B,02B001898,2B086,CENTURI,,,,02B00109968,2023-02-27,09h10,Eau d'alimentation non-conforme aux exigences de qualité. Antimoine hors norme. Présence de bactéries coliformes. Eau fortement minéralisée. Turbidité hors norme. La teneur en chlore libre est insuffisante.,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,N,N,N,2,2023,42.9605846,9.368243199999998
02B,02B001898,2B086,CENTURI,02B001896,RESERVOIR TRELO,100 %,02B00111204,2023-07-05,09h20,Eau d'alimentation conforme aux limites de qualité. Eau fortement minéralisée. Carbone Organique Total hors norme.,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,N,7,2023,42.9605846,9.368243199999998
02B,02B001898,2B086,CENTURI,,,,02B00111205,2023-08-03,08h45,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,N,C,N,N,8,2023,42.9605846,9.368243199999998
02B,02B001899,2B086,CENTURI,02B001897,RESERVOIR PALOMBESE,100 %,02B00109966,2023-05-15,09h00,Eau d'alimentation conforme aux limites de qualité. Chlorures hors norme. Eau fortement minéralisée. Carbone Organique Total hors norme.,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,N,5,2023,42.9605846,9.368243199999998
02B,02B001899,2B086,CENTURI,,,,02B00109969,2023-02-27,09h00,Eau d'alimentation conforme aux limites de qualité. Eau fortement minéralisée.,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,N,2,2023,42.9605846,9.368243199999998
02B,02B001899,2B086,CENTURI,,,,02B00111206,2023-08-03,08h20,Eau d'alimentation conforme aux limites de qualité. Turbidité hors norme. Eau fortement minéralisée.,CENTURI,MAIRIE DE CENTURI,MAIRIE DE CENTURI,C,C,C,N,8,2023,42.9605846,9.368243199999998
02B,02B001904,2B329,TRALONCA,02B001902,RESERVOIR TRALONCA,100 %,02B00110461,2023-04-18,08h20,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,N,4,2023,42.3430486,9.2083847
02B,02B001904,2B329,TRALONCA,,,,02B00110464,2023-02-21,07h50,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,N,2,2023,42.3430486,9.2083847
02B,02B001904,2B329,TRALONCA,,,,02B00111617,2023-06-27,07h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,N,6,2023,42.3430486,9.2083847
02B,02B001905,2B329,TRALONCA,,,,02B00110462,2023-01-18,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,TRALONCA,MAIRIE DE TRALONCA,MAIRIE DE TRALONCA,C,C,C,C,1,2023,42.3430486,9.2083847
02B,02B001909,2B344,VERDESE,,,,02B00109387,2023-01-04,06h20,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,VERDESE,MAIRIE DE VERDESE,MAIRIE DE VERDESE,C,C,C,N,1,2023,42.3933938,9.364312
02B,02B001909,2B344,VERDESE,,,,02B00110500,2023-03-07,08h20,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,VERDESE,MAIRIE DE VERDESE,MAIRIE DE VERDESE,C,C,C,N,3,2023,42.3933938,9.364312
02B,02B001909,2B344,VERDESE,,,,02B00111657,2023-06-29,05h45,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,VERDESE,MAIRIE DE VERDESE,MAIRIE DE VERDESE,C,C,C,N,6,2023,42.3933938,9.364312
02B,02B001916,2B036,BIGORNO,,,,02B00110536,2023-01-31,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,1,2023,42.5278668,9.3018618
02B,02B001916,2B036,BIGORNO,02B001914,RESERVOIR SAMARCELLO,100 %,02B00111692,2023-08-22,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,8,2023,42.5278668,9.3018618
02B,02B001916,2B036,BIGORNO,,,,02B00111696,2023-06-06,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,6,2023,42.5278668,9.3018618
02B,02B001917,2B036,BIGORNO,02B001915,RESERVOIR TEGHIE-SERIANI,100 %,02B00110533,2023-03-23,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,3,2023,42.5278668,9.3018618
02B,02B001917,2B036,BIGORNO,,,,02B00110535,2023-01-31,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,1,2023,42.5278668,9.3018618
02B,02B001917,2B036,BIGORNO,,,,02B00111695,2023-06-06,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,6,2023,42.5278668,9.3018618
02B,02B001929,2B079,CASTELLO-DI-ROSTINO,,,,02B00109949,2023-01-26,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,1,2023,42.46348,9.31489
02B,02B001929,2B079,CASTELLO-DI-ROSTINO,,,,02B00111195,2023-07-04,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,7,2023,42.46348,9.31489
02B,02B001931,2B079,CASTELLO-DI-ROSTINO,02B001926,RESERVOIR GUSTALBIO BAS,100 %,02B00109945,2023-04-26,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,4,2023,42.46348,9.31489
02B,02B001931,2B079,CASTELLO-DI-ROSTINO,,,,02B00109948,2023-01-26,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,1,2023,42.46348,9.31489
02B,02B001931,2B079,CASTELLO-DI-ROSTINO,,,,02B00111192,2023-07-04,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,7,2023,42.46348,9.31489
02B,02B001932,2B079,CASTELLO-DI-ROSTINO,02B001927,RESERVOIR FRASSO,100 %,02B00109944,2023-01-26,07h50,Eau d'alimentation conforme aux limites de qualité. Turbidité hors norme. Carbone Organique Total hors norme.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,N,1,2023,42.46348,9.31489
02B,02B001932,2B079,CASTELLO-DI-ROSTINO,,,,02B00111196,2023-07-04,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,7,2023,42.46348,9.31489
02B,02B001933,2B079,CASTELLO-DI-ROSTINO,02B001928,RESERVOIR PONTE NUOVO 1,100 %,02B00109946,2023-04-26,09h00,Eau d'alimentation conforme aux limites de qualité. Carbone Organique Total hors norme.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,N,4,2023,42.46348,9.31489
02B,02B001933,2B079,CASTELLO-DI-ROSTINO,,,,02B00109947,2023-01-26,08h50,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,N,C,N,C,1,2023,42.46348,9.31489
02B,02B001933,2B079,CASTELLO-DI-ROSTINO,,,,02B00111191,2023-07-04,09h00,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,N,C,C,C,7,2023,42.46348,9.31489
02B,02B001938,2B341,VENACO,02B001937,RESERVOIR CAMPO VECCHI,100 %,02B00106812,2023-01-23,07h15,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau agressive. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,N,C,N,N,1,2023,42.23186670000001,9.172566
02B,02B001938,2B341,VENACO,02B001937,RESERVOIR CAMPO VECCHI,100 %,02B00110485,2023-04-03,06h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,C,C,C,N,4,2023,42.23186670000001,9.172566
02B,02B001938,2B341,VENACO,,,,02B00110486,2023-02-06,06h20,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,C,C,C,N,2,2023,42.23186670000001,9.172566
02B,02B001938,2B341,VENACO,,,,02B00111639,2023-06-29,08h50,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,C,C,C,N,6,2023,42.23186670000001,9.172566
02B,02B001938,2B341,VENACO,,,,02B00111640,2023-08-29,09h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,VENACO,MAIRIE DE VENACO,MAIRIE DE VENACO,C,C,C,N,8,2023,42.23186670000001,9.172566
02B,02B001945,2B261,ROGLIANO,,,,02B00110348,2023-01-09,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,1,2023,42.95500379999999,9.4167858
02B,02B001945,2B261,ROGLIANO,02B001944,RESERVOIR VIGNALE,100 %,02B00111492,2023-07-13,09h45,Eau d'alimentation conforme aux limites de qualité.,OEHC,OEHC,OEHC,C,C,C,N,7,2023,42.95500379999999,9.4167858
02B,02B001945,2B261,ROGLIANO,,,,02B00111496,2023-06-13,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,6,2023,42.95500379999999,9.4167858
02B,02B001950,2B261,ROGLIANO,02B001949,RESERVOIR OLIVO,100 %,02B00110342,2023-04-03,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,4,2023,42.95500379999999,9.4167858
02B,02B001950,2B261,ROGLIANO,,,,02B00110347,2023-01-09,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,1,2023,42.95500379999999,9.4167858
