cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude_y,longitude_y
02B,02B001979,2B236,POGGIO-DI-NAZZA,,,,02B00101297,2020-12-03,04h55,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI FIUMORBO,KYRNOLIA,SI FIUMORBO,C,C,C,N,12,2020,42.056578,9.2968168
02B,02B001979,2B236,POGGIO-DI-NAZZA,,,,02B00101831,2020-09-30,07h25,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,SI FIUMORBO,KYRNOLIA,SI FIUMORBO,C,C,C,N,9,2020,42.056578,9.2968168
02B,02B001980,2B236,POGGIO-DI-NAZZA,02B001978,RESERVOIR ALTANA,100 %,02B00100230,2020-01-29,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SI FIUMORBO,KYRNOLIA,SI FIUMORBO,C,C,C,N,1,2020,42.056578,9.2968168
02B,02B001980,2B236,POGGIO-DI-NAZZA,,,,02B00101296,2020-12-03,05h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,SI FIUMORBO,KYRNOLIA,SI FIUMORBO,C,C,C,N,12,2020,42.056578,9.2968168
02B,02B001980,2B236,POGGIO-DI-NAZZA,,,,02B00101829,2020-09-30,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,SI FIUMORBO,KYRNOLIA,SI FIUMORBO,C,C,C,N,9,2020,42.056578,9.2968168
02B,02B001987,2B302,SAN-GIOVANNI-DI-MORIANI,02B001985,RESERVOIR SERRALE,100 %,02B00099887,2020-01-30,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries coliformes. La teneur en chlore libre est insuffisante,SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,C,C,N,C,1,2020,42.37702120000001,9.4768621
02B,02B001987,2B302,SAN-GIOVANNI-DI-MORIANI,,,,02B00099888,2020-03-09,07h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,C,C,C,C,3,2020,42.37702120000001,9.4768621
02B,02B001987,2B302,SAN-GIOVANNI-DI-MORIANI,,,,02B00100505,2020-09-17,07h35,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,C,C,C,C,9,2020,42.37702120000001,9.4768621
02B,02B001987,2B302,SAN-GIOVANNI-DI-MORIANI,02B001985,RESERVOIR SERRALE,100 %,02B00101076,2020-06-29,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,C,C,C,C,6,2020,42.37702120000001,9.4768621
02B,02B001988,2B302,SAN-GIOVANNI-DI-MORIANI,02B001986,RESERVOIR CASONE,100 %,02B00099886,2020-01-30,07h20,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,N,C,N,C,1,2020,42.37702120000001,9.4768621
02B,02B001988,2B302,SAN-GIOVANNI-DI-MORIANI,,,,02B00101078,2020-09-17,07h25,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,N,C,N,C,9,2020,42.37702120000001,9.4768621
02B,02B001989,2B302,SAN-GIOVANNI-DI-MORIANI,,,,02B00101077,2020-09-17,06h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,MAIRIE DE SAN GIOVANNI DI MORIANI,C,C,C,N,9,2020,42.37702120000001,9.4768621
02B,02B001999,2B046,CAGNANO,02B001998,DECANTEUR ADAMO,100 %,02B00099367,2020-02-25,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,CAGNANO,MAIRIE DE CAGNANO,MAIRIE DE CAGNANO,C,C,C,C,2,2020,42.8749176,9.4312366
02B,02B001999,2B046,CAGNANO,,,,02B00100649,2020-07-08,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,CAGNANO,MAIRIE DE CAGNANO,MAIRIE DE CAGNANO,C,C,C,C,7,2020,42.8749176,9.4312366
02B,02B001999,2B046,CAGNANO,,,,02B00101465,2020-10-26,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,CAGNANO,MAIRIE DE CAGNANO,MAIRIE DE CAGNANO,C,C,C,C,10,2020,42.8749176,9.4312366
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00100126,2020-01-14,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,1,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00100127,2020-09-23,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est trop élévée.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00100128,2020-03-26,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,3,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00100129,2020-04-16,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,4,2020,42.54593920000001,9.4175597
02B,02B002002,2B037,BIGUGLIA,02B002173,PLAINE - LAGUNE,100 %,02B00100130,2020-06-23,06h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Turbidité hors norme.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,N,6,2020,42.6269896,9.4208224
02B,02B002002,2B037,BIGUGLIA,02B002173,PLAINE - LAGUNE,100 %,02B00100131,2020-06-23,07h05,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries coliformes. Présence de bactéries sulfito-réductrices. La teneur en chlore libre est insuffisante.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,N,C,6,2020,42.6269896,9.4208224
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00100132,2020-06-23,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,6,2020,42.5541524,9.427736099999999
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00100133,2020-06-23,08h35,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,6,2020,42.5541524,9.427736099999999
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00100134,2020-06-23,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,6,2020,42.5541524,9.427736099999999
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00100135,2020-06-23,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,6,2020,42.5541524,9.427736099999999
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00100136,2020-06-23,08h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,6,2020,42.54593920000001,9.4175597
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00100138,2020-04-01,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,4,2020,42.5541524,9.427736099999999
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00100139,2020-10-14,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,10,2020,42.5541524,9.427736099999999
02B,02B002002,2B148,LUCCIANA,,,,02B00100191,2020-01-14,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,C,C,C,C,1,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,,,,02B00100192,2020-04-14,06h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,C,C,C,C,4,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00100527,2020-06-29,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,6,2020,42.54593920000001,9.4175597
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00100528,2020-06-15,08h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,6,2020,42.5541524,9.427736099999999
02B,02B002002,2B148,LUCCIANA,,,,02B00100544,2020-06-29,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,C,C,C,C,6,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00101216,2020-11-05,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,11,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00101217,2020-06-11,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,6,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00101218,2020-09-15,08h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00101219,2020-07-06,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,7,2020,42.54593920000001,9.4175597
02B,02B002002,2B037,BIGUGLIA,02B002173,PLAINE - LAGUNE,100 %,02B00101220,2020-09-23,09h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.6269896,9.4208224
02B,02B002002,2B037,BIGUGLIA,02B002173,PLAINE - LAGUNE,100 %,02B00101221,2020-09-23,09h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,N,9,2020,42.6269896,9.4208224
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00101222,2020-09-23,07h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.5541524,9.427736099999999
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00101223,2020-09-23,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.5541524,9.427736099999999
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00101224,2020-09-23,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est trop élévée.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.5541524,9.427736099999999
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00101225,2020-09-23,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.5541524,9.427736099999999
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00101226,2020-09-23,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.54593920000001,9.4175597
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00101227,2020-09-02,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.5541524,9.427736099999999
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00101228,2020-08-05,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,N,8,2020,42.5541524,9.427736099999999
02B,02B002002,2B148,LUCCIANA,,,,02B00101263,2020-11-05,07h35,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,C,C,C,C,11,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,,,,02B00101264,2020-06-11,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,C,C,C,C,6,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00101778,2020-09-29,07h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.54593920000001,9.4175597
02B,02B002002,2B148,LUCCIANA,02B002173,PLAINE - LAGUNE,100 %,02B00101780,2020-11-16,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,11,2020,42.54593920000001,9.4175597
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00101781,2020-09-29,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,9,2020,42.5541524,9.427736099999999
02B,02B002002,2B042,BORGO,02B002173,PLAINE - LAGUNE,100 %,02B00101782,2020-11-03,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM.COM MARANA GOLO,COM.COM.MARANA GOLO,COM.COM.MARANA GOLO,C,C,C,C,11,2020,42.5541524,9.427736099999999
02B,02B002002,2B148,LUCCIANA,,,,02B00101807,2020-09-29,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,CHAMBRE DU COMMERCE DE BASTIA,C,C,C,C,9,2020,42.54593920000001,9.4175597
02B,02B002028,2B079,CASTELLO-DI-ROSTINO,02B002027,RESERVOIR GIALGHE - TRIVISTANI,100 %,02B00099461,2020-06-10,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,6,2020,42.46348,9.31489
02B,02B002028,2B079,CASTELLO-DI-ROSTINO,,,,02B00100716,2020-09-28,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,9,2020,42.46348,9.31489
02B,02B002028,2B079,CASTELLO-DI-ROSTINO,,,,02B00101505,2020-08-12,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,MAIRIE DE CASTELLO DI ROSTINO,C,C,C,C,8,2020,42.46348,9.31489
02B,02B002032,2B366,CHISA,02B002031,RESERVOIR BASSADA,100 %,02B00100090,2020-02-12,07h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,CHISA,MAIRIE DE CHISA,MAIRIE DE CHISA,C,C,C,N,2,2020,41.92514600000001,9.262600599999999
02B,02B002032,2B366,CHISA,,,,02B00101175,2020-06-25,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,CHISA,MAIRIE DE CHISA,MAIRIE DE CHISA,C,C,C,N,6,2020,41.92514600000001,9.262600599999999
02B,02B002032,2B366,CHISA,,,,02B00101763,2020-09-09,07h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,CHISA,MAIRIE DE CHISA,MAIRIE DE CHISA,C,C,C,N,9,2020,41.92514600000001,9.262600599999999
02B,02B002041,2B195,ORTIPORIO,02B002040,RESERVOIR PERTINACCE,100 %,02B00099667,2020-01-23,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ORTIPORIO,MAIRIE DE ORTIPORIO,MAIRIE DE ORTIPORIO,C,C,C,N,1,2020,42.456657899999996,9.3431587
02B,02B002041,2B195,ORTIPORIO,02B002040,RESERVOIR PERTINACCE,100 %,02B00100904,2020-07-30,08h40,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,ORTIPORIO,MAIRIE DE ORTIPORIO,MAIRIE DE ORTIPORIO,N,C,N,N,7,2020,42.456657899999996,9.3431587
02B,02B002041,2B195,ORTIPORIO,,,,02B00100907,2020-12-14,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,ORTIPORIO,MAIRIE DE ORTIPORIO,MAIRIE DE ORTIPORIO,C,C,C,C,12,2020,42.456657899999996,9.3431587
02B,02B002041,2B195,ORTIPORIO,,,,02B00101605,2020-09-22,08h20,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,ORTIPORIO,MAIRIE DE ORTIPORIO,MAIRIE DE ORTIPORIO,N,C,N,N,9,2020,42.456657899999996,9.3431587
