cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,latitude,longitude,month,year
02A,02A002614,2A272,SARTENE,,,,02A00112453,2023-02-01,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6208848,8.9721882,2,2023
02A,02A002614,2A272,SARTENE,,,,02A00114362,2023-08-08,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La présence de germes sulfito-réducteurs est à surveiller.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,N,C,41.6208848,8.9721882,8,2023
02A,02A003100,2A031,BASTELICA,02A003101,TTP RADICALE,100 %,02A00112797,2023-03-14,10h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE BASTELICA,MAIRIE DE BASTELICA,MAIRIE DE BASTELICA,C,C,C,N,42.00162329999999,9.049484199999998,3,2023
02A,02A003100,2A031,BASTELICA,,,,02A00113331,2023-06-07,,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller.,COMMUNE DE BASTELICA,MAIRIE DE BASTELICA,MAIRIE DE BASTELICA,C,C,N,N,42.00162329999999,9.049484199999998,6,2023
02A,02A003103,2A031,BASTELICA,02A003102,TTP VIGNOLA,100 %,02A00112634,2023-03-01,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Le carbone organique total est à surveiller.,COMMUNE DE BASTELICA,MAIRIE DE BASTELICA,MAIRIE DE BASTELICA,C,C,C,N,42.00162329999999,9.049484199999998,3,2023
02A,02A003103,2A031,BASTELICA,,,,02A00113005,2023-04-20,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE BASTELICA,MAIRIE DE BASTELICA,MAIRIE DE BASTELICA,C,C,C,N,42.00162329999999,9.049484199999998,4,2023
02A,02A003561,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00112385,2023-01-18,09h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,1,2023
02A,02A003561,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00112522,2023-02-08,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,2,2023
02A,02A003561,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00112758,2023-03-06,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,C,41.88159405,8.818055732027885,3,2023
02A,02A003561,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00112798,2023-03-14,10h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,3,2023
02A,02A003561,2A085,CAURO,,,,02A00112835,2023-03-28,11h11,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,LOTISSEMENT PRUNELLI CAURO,MAIRIE DE CAURO,MAIRIE DE CAURO,C,C,C,N,41.9173433,8.9123901,3,2023
02A,02A003561,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00112995,2023-04-14,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,4,2023
02A,02A003561,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00113234,2023-05-12,11h11,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,N,C,N,N,41.88159405,8.818055732027885,5,2023
02A,02A003561,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00113367,2023-06-09,10h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,6,2023
02A,02A003561,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00113587,2023-07-07,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,7,2023
02A,02A003561,2A085,CAURO,,,,02A00113724,2023-07-11,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,LOTISSEMENT PRUNELLI CAURO,MAIRIE DE CAURO,MAIRIE DE CAURO,C,C,C,N,41.9173433,8.9123901,7,2023
02A,02A003561,2A085,CAURO,,,,02A00114315,2023-08-03,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,LOTISSEMENT PRUNELLI CAURO,MAIRIE DE CAURO,MAIRIE DE CAURO,C,C,C,N,41.9173433,8.9123901,8,2023
02A,02A003561,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00114467,2023-08-28,10h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,8,2023
02A,02A003562,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00112385,2023-01-18,09h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,1,2023
02A,02A003562,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00112522,2023-02-08,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,2,2023
02A,02A003562,2A008,ALBITRECCIA,,,,02A00112662,2023-03-06,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,LOTISSEMENT ALZONE,KYRNOLIA CEO BALEONE,MAIRIE D' ALBITRECCIA,C,C,C,C,41.8624874,8.9421289,3,2023
02A,02A003562,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00112758,2023-03-06,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Teneur en chlore libre excessive.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,C,41.88159405,8.818055732027885,3,2023
02A,02A003562,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00112798,2023-03-14,10h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,3,2023
02A,02A003562,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00112995,2023-04-14,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,4,2023
02A,02A003562,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00113234,2023-05-12,11h11,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,N,C,N,N,41.88159405,8.818055732027885,5,2023
02A,02A003562,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00113367,2023-06-09,10h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,6,2023
02A,02A003562,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00113587,2023-07-07,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,7,2023
02A,02A003562,2A008,ALBITRECCIA,,,,02A00114277,2023-07-31,09h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,LOTISSEMENT ALZONE,KYRNOLIA CEO BALEONE,MAIRIE D' ALBITRECCIA,C,C,C,N,41.8624874,8.9421289,7,2023
02A,02A003562,2A130,GROSSETO-PRUGNA,02A000921,GROSSETO PRUGNA LITTORAL,100 %,02A00114467,2023-08-28,10h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE GROSSETO PRUGNA,MAIRIE DE GROSSETO-PRUGNA,MAIRIE DE GROSSETO-PRUGNA,C,C,C,N,41.88159405,8.818055732027885,8,2023
02A,02A004097,2A349,VIGGIANELLO,,,,02A00112513,2023-02-08,11h00,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes bactéries coliformes impose une surveillance renforcée.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,N,C,41.6712967,8.942703108223684,2,2023
02A,02A004097,2A349,VIGGIANELLO,,,,02A00113338,2023-06-09,09h00,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.6712967,8.942703108223684,6,2023
02A,02A004098,2A127,GIUNCHETO,02A004100,TTP HAUT VILLAGE GIUNCHETO,100 %,02A00112494,2023-02-07,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.5864064,8.9539039,2,2023
02A,02A004098,2A127,GIUNCHETO,,,,02A00112659,2023-03-02,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.5864064,8.9539039,3,2023
02A,02A004098,2A127,GIUNCHETO,,,,02A00113462,2023-06-23,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.5864064,8.9539039,6,2023
02A,02A004178,2A004,AJACCIO,,,,02A00112362,2023-01-17,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,AEROPORT NAPOLEON BONAPARTE,C.C.I CORSE-DU-SUD,C.C.I CORSE-DU-SUD,C,C,C,N,41.92639910000001,8.7376029,1,2023
02A,02A004178,2A004,AJACCIO,,,,02A00112676,2023-03-07,10h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,AEROPORT NAPOLEON BONAPARTE,C.C.I CORSE-DU-SUD,C.C.I CORSE-DU-SUD,C,C,C,N,41.92639910000001,8.7376029,3,2023
02A,02A004178,2A004,AJACCIO,,,,02A00113209,2023-05-16,08h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,AEROPORT NAPOLEON BONAPARTE,C.C.I CORSE-DU-SUD,C.C.I CORSE-DU-SUD,C,C,C,N,41.92639910000001,8.7376029,5,2023
02A,02A004178,2A004,AJACCIO,,,,02A00113750,2023-07-18,07h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,AEROPORT NAPOLEON BONAPARTE,C.C.I CORSE-DU-SUD,C.C.I CORSE-DU-SUD,C,C,C,N,41.92639910000001,8.7376029,7,2023
02A,02A004178,2A004,AJACCIO,,,,02A00114366,2023-08-16,09h05,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une minéralisation élévée. De plus, une température de l'eau supérieure à 25° peut entrainer des développements bactériens.",AEROPORT NAPOLEON BONAPARTE,C.C.I CORSE-DU-SUD,C.C.I CORSE-DU-SUD,C,C,C,N,41.92639910000001,8.7376029,8,2023
02A,02A004179,2A114,FIGARI,,,,02A00112952,2023-04-13,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,AEROPORT DE FIGARI,C.C.I CORSE-DU-SUD,C.C.I CORSE-DU-SUD,C,C,C,N,41.4874599,9.1282853,4,2023
02A,02A004180,2A249,PROPRIANO,02A000945,PROPRIANO- VIGGIANELLO,100 %,02A00112411,2023-01-09,09h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,1,2023
02A,02A004180,2A249,PROPRIANO,02A000945,PROPRIANO- VIGGIANELLO,100 %,02A00112518,2023-02-09,10h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,2,2023
02A,02A004180,2A249,PROPRIANO,02A000945,PROPRIANO- VIGGIANELLO,100 %,02A00112756,2023-03-02,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,3,2023
02A,02A004180,2A249,PROPRIANO,02A000945,PROPRIANO- VIGGIANELLO,100 %,02A00112851,2023-04-03,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,4,2023
02A,02A004180,2A249,PROPRIANO,,,,02A00112852,2023-04-03,09h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,4,2023
02A,02A004180,2A249,PROPRIANO,02A000945,PROPRIANO- VIGGIANELLO,100 %,02A00113127,2023-05-09,08h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,5,2023
02A,02A004180,2A249,PROPRIANO,02A000945,PROPRIANO- VIGGIANELLO,100 %,02A00113337,2023-06-09,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,6,2023
02A,02A004180,2A249,PROPRIANO,02A000945,PROPRIANO- VIGGIANELLO,100 %,02A00113742,2023-07-12,11h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,N,41.65102485,8.897321033664532,7,2023
02A,02A004180,2A249,PROPRIANO,02A000945,PROPRIANO- VIGGIANELLO,100 %,02A00114390,2023-08-23,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.C.S.V. KYRNOLIA,KYRNOLIA CEO BALEONE,C. C. DU SARTENAIS VALINCO,C,C,C,C,41.65102485,8.897321033664532,8,2023
02A,02A004182,2A247,PORTO-VECCHIO,02A000955,PORTO VECCHIO PRINCIPALE (NOTA),100 %,02A00112359,2023-01-12,07h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. L'aluminium est à surveiller.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,41.5911382,9.2794469,1,2023
02A,02A004182,2A247,PORTO-VECCHIO,02A000955,PORTO VECCHIO PRINCIPALE (NOTA),100 %,02A00112373,2023-01-12,08h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et un Ph bas. L'aluminium est à surveiller.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,41.5911382,9.2794469,1,2023
02A,02A004182,2A247,PORTO-VECCHIO,02A000955,PORTO VECCHIO PRINCIPALE (NOTA),100 %,02A00112374,2023-01-12,07h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisations. L'aluminium est à surveiller. Teneur en chlore libre excessive. L'excès de désinfectant peut générer une odeur ou une saveur désagréable.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,41.5911382,9.2794469,1,2023
02A,02A004182,2A247,PORTO-VECCHIO,02A000955,PORTO VECCHIO PRINCIPALE (NOTA),100 %,02A00112477,2023-02-06,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,41.5911382,9.2794469,2,2023
02A,02A004182,2A247,PORTO-VECCHIO,02A000955,PORTO VECCHIO PRINCIPALE (NOTA),100 %,02A00112478,2023-02-06,11h20,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,41.5911382,9.2794469,2,2023
02A,02A004182,2A247,PORTO-VECCHIO,02A000955,PORTO VECCHIO PRINCIPALE (NOTA),100 %,02A00112679,2023-03-07,09h15,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",COMMUNE DE PORTO VECCHIO,STÉ DES EAUX CORSES (KYRNOLIA-SUD),MAIRIE DE PORTO-VECCHIO,C,C,C,N,41.5911382,9.2794469,3,2023
